feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
escherichia_coli	calor_avg	calor_avg	-1.36834810827811e-05	7.86817150456357e-06	923	300	0.0830424241321399	0.611959692986891
haemophilus_parainfluenzae	calor_avg	calor_avg	1.93456147823702e-06	1.14168245602439e-06	923	207	0.0912127226514148	0.611959692986891
intestinimonas_butyriciproducens	abx_avg	abx_avg	0.00388701072094203	0.00225264930681368	923	396	0.0854617567432927	0.611959692986891
ruminococcaceae_bacterium_d16	agemlvs	agemlvs	-0.000230483740283684	0.000131432385257621	923	168	0.0804951411655444	0.611959692986891
firmicutes_bacterium_cag_95	abx_avg	abx_avg	-0.00458025620190572	0.00270929687974573	923	234	0.0919531725320982	0.611959692986891
bacteroides_xylanisolvens	abx_avg	abx_avg	0.00998429750463131	0.00595362142823781	923	559	0.0945686982247817	0.621167028339619
roseburia_hominis	abx_avg	abx_avg	-0.008251033595583	0.00494457413358446	923	800	0.0962330660516563	0.624118959471637
eubacterium_sp_cag_251	calor_avg	calor_avg	6.03031730401396e-06	3.63340003137695e-06	923	167	0.0980186827375327	0.624118959471637
clostridium_leptum	abx_avg	abx_avg	0.00427957994011274	0.00257130186508134	923	583	0.0970625199001778	0.624118959471637
butyricimonas_synergistica	epa_avg	epa_avg	0.00664693940621995	0.00403011361718106	923	323	0.100121925779124	0.624760816861732
escherichia_coli	agemlvs	agemlvs	0.00196398796145098	0.00118821671378914	923	300	0.0993918319345646	0.624760816861732
clostridium_symbiosum	abx_avg	abx_avg	0.00255437363664708	0.00155934564996012	923	234	0.102405191131202	0.626478816332057
firmicutes_bacterium_cag_83	agemlvs	agemlvs	-0.000902586526398637	0.000550594654078164	923	648	0.102188596630633	0.626478816332057
dorea_sp_cag_317	abx_avg	abx_avg	0.0060473567525841	0.00387466980429659	923	319	0.119624656804045	0.653836221868205
alistipes_inops	agemlvs	agemlvs	-0.000706398482741002	0.000453581591219979	923	167	0.120451092019078	0.653836221868205
gemmiger_formicilis	epa_avg	epa_avg	0.00911829948092478	0.00576944300635253	923	700	0.115045540638615	0.653836221868205
coprococcus_comes	calor_avg	calor_avg	5.42046526248315e-06	3.52041367911574e-06	923	750	0.124689920516533	0.653836221868205
roseburia_sp_cag_303	agemlvs	agemlvs	0.000651428940380873	0.000408656168273597	923	134	0.111979329012779	0.653836221868205
lactococcus_lactis	agemlvs	agemlvs	0.000180575654780607	0.000116515532406666	923	135	0.122259544577735	0.653836221868205
coprococcus_eutactus	epa_avg	epa_avg	-0.0352779726197384	0.0222057845153372	923	212	0.113192530323267	0.653836221868205
bacteroides_dorei	abx_avg	abx_avg	0.0268496967735476	0.0170441068282562	923	507	0.116229171399121	0.653836221868205
anaerostipes_hadrus	calor_avg	calor_avg	7.35929942322878e-06	4.65230911500884e-06	923	862	0.114747970426481	0.653836221868205
eubacterium_ventriosum	abx_avg	abx_avg	-0.00463265471072325	0.00297058377025453	923	462	0.119928349374504	0.653836221868205
bacteroides_plebeius	abx_avg	abx_avg	-0.0179641357764147	0.0114744787532001	923	145	0.118497542876442	0.653836221868205
eggerthella_lenta	calor_avg	calor_avg	2.82660894400054e-06	1.82986962976629e-06	923	399	0.12347473259827	0.653836221868205
bacteroides_massiliensis	calor_avg	calor_avg	-7.33840209529913e-06	4.75559514041771e-06	923	316	0.123857720605467	0.653836221868205
streptococcus_thermophilus	calor_avg	calor_avg	3.80395455852703e-06	2.37222383677255e-06	923	383	0.109932947725477	0.653836221868205
barnesiella_intestinihominis	agemlvs	agemlvs	0.00153082672980898	0.000988249485626075	923	487	0.122421917190967	0.653836221868205
enterorhabdus_caecimuris	epa_avg	epa_avg	0.00248327803165752	0.00154053204579009	923	372	0.107950046510462	0.653836221868205
lawsonibacter_asaccharolyticus	abx_avg	abx_avg	0.00479132506738727	0.00309234125054515	923	746	0.122320511292437	0.653836221868205
blautia_wexlerae	epa_avg	epa_avg	-0.0216165018037189	0.0141587714918144	923	788	0.127861595027315	0.657323376301657
roseburia_sp_cag_309	agemlvs	agemlvs	0.000200815942845051	0.000133775186833084	923	267	0.13436187866686	0.657323376301657
eubacterium_ramulus	abx_avg	abx_avg	-0.00442225837711578	0.00288938614548631	923	627	0.126946226820733	0.657323376301657
roseburia_sp_cag_471	epa_avg	epa_avg	-0.00739665778016278	0.0049833955626561	923	350	0.138797625097385	0.657323376301657
roseburia_inulinivorans	abx_avg	abx_avg	-0.00875156375102682	0.00576737654817539	923	763	0.13020260881272	0.657323376301657
bacteroides_vulgatus	calor_avg	calor_avg	-1.75128707911179e-05	1.16344156600154e-05	923	783	0.133297684142814	0.657323376301657
butyrivibrio_sp_cag_318	abx_avg	abx_avg	-0.0112115101404406	0.00757920832071016	923	100	0.140102578602757	0.657323376301657
paraprevotella_clara	agemlvs	agemlvs	0.000260402274075654	0.000174930708967418	923	125	0.137647893516697	0.657323376301657
paraprevotella_xylaniphila	calor_avg	calor_avg	-4.61047106987503e-06	3.06405594134475e-06	923	253	0.133456074417064	0.657323376301657
agathobaculum_butyriciproducens	calor_avg	calor_avg	3.39044516607487e-06	2.25327548413626e-06	923	819	0.133456569575921	0.657323376301657
butyricimonas_synergistica	abx_avg	abx_avg	-0.0025474469695011	0.0017214768211367	923	323	0.139968153844629	0.657323376301657
parabacteroides_distasonis	agemlvs	agemlvs	0.00136375458324347	0.000900051793631762	923	795	0.130764484262842	0.657323376301657
catenibacterium_mitsuokai	agemlvs	agemlvs	0.000397959862725601	0.000266847426775855	923	98	0.136914665362344	0.657323376301657
firmicutes_bacterium_cag_110	agemlvs	agemlvs	0.0010076950923992	0.000680925007787587	923	407	0.139944827232426	0.657323376301657
bacteroides_intestinalis	abx_avg	abx_avg	-0.0129886673200351	0.00884356933730214	923	247	0.142954735771884	0.657796602327249
bacteroides_cellulosilyticus	calor_avg	calor_avg	1.17353501111092e-05	7.97819068114097e-06	923	534	0.142351485222054	0.657796602327249
parabacteroides_goldsteinii	abx_avg	abx_avg	-0.00446538508434433	0.00304340209715889	923	255	0.143365926148247	0.657796602327249
blautia_wexlerae	agemlvs	agemlvs	0.000944561160181538	0.00066307614382238	923	788	0.155309003609272	0.66693930582779
bacteroides_ovatus	agemlvs	agemlvs	-0.00133853925380431	0.000943928087426329	923	770	0.157213924662258	0.66693930582779
butyrivibrio_crossotus	epa_avg	epa_avg	-0.0335104931932052	0.0232834340380531	923	122	0.151124007627939	0.66693930582779
oscillibacter_sp_57_20	agemlvs	agemlvs	0.000950875607992743	0.000672448346413773	923	662	0.158369302718649	0.66693930582779
anaerotruncus_colihominis	calor_avg	calor_avg	-9.23487397199121e-07	6.48668970492904e-07	923	188	0.155622692825221	0.66693930582779
clostridium_symbiosum	epa_avg	epa_avg	-0.005252605553846	0.00365077873297638	923	234	0.151217197513949	0.66693930582779
eisenbergiella_massiliensis	agemlvs	agemlvs	-0.000288953901909829	0.000201879448563521	923	255	0.153339656362352	0.66693930582779
clostridium_asparagiforme	abx_avg	abx_avg	0.00117700307944282	0.000826683698573838	923	136	0.155538632380566	0.66693930582779
paraprevotella_xylaniphila	epa_avg	epa_avg	0.0139947069591942	0.00988319660232927	923	253	0.157807708950818	0.66693930582779
eubacterium_rectale	abx_avg	abx_avg	0.0204964238383466	0.0142950029686089	923	869	0.15266588282083	0.66693930582779
collinsella_intestinalis	agemlvs	agemlvs	-0.000454363547982389	0.000318534656912648	923	347	0.154785522218158	0.66693930582779
catenibacterium_mitsuokai	abx_avg	abx_avg	0.00343722118234476	0.00243590292117027	923	98	0.159253135526187	0.66693930582779
proteobacteria_bacterium_cag_139	epa_avg	epa_avg	-0.012834332843022	0.00902862028030166	923	380	0.156191580431158	0.66693930582779
phascolarctobacterium_succinatutens	abx_avg	abx_avg	0.00737455433606926	0.00525003402065466	923	104	0.161145501824856	0.670365287591401
blautia_sp_cag_257	epa_avg	epa_avg	0.0129709649884509	0.00968335361113172	923	261	0.181413737985002	0.672544773074113
ruminococcus_callidus	agemlvs	agemlvs	0.000246888409099822	0.000179496294311665	923	124	0.169985554007322	0.672544773074113
bacteroides_plebeius	calor_avg	calor_avg	-1.12713498123283e-05	8.33130540316742e-06	923	145	0.177106061855711	0.672544773074113
flavonifractor_plautii	agemlvs	agemlvs	-0.000506114823343941	0.000377781364947616	923	639	0.18133888523557	0.672544773074113
flavonifractor_plautii	calor_avg	calor_avg	-3.34258277334545e-06	2.49960137867869e-06	923	639	0.182147542707572	0.672544773074113
clostridium_bolteae	agemlvs	agemlvs	-0.000186415861959277	0.000137035225409707	923	274	0.174702054239627	0.672544773074113
clostridium_citroniae	abx_avg	abx_avg	0.000935866621177676	0.000692001032920467	923	232	0.177238938853222	0.672544773074113
streptococcus_thermophilus	epa_avg	epa_avg	0.010406610499082	0.00768870254909632	923	383	0.176963856407028	0.672544773074113
slackia_isoflavoniconvertens	epa_avg	epa_avg	0.00791014229155156	0.00579306249092315	923	215	0.173136846988364	0.672544773074113
enterorhabdus_caecimuris	abx_avg	abx_avg	-0.000886675117865333	0.000657967570303758	923	372	0.178735950373463	0.672544773074113
holdemania_filiformis	calor_avg	calor_avg	-9.74991432829525e-07	7.26324627907403e-07	923	332	0.180490168499646	0.672544773074113
asaccharobacter_celatus	calor_avg	calor_avg	2.43144739516126e-06	1.75290863394649e-06	923	784	0.166447297905577	0.672544773074113
eubacterium_siraeum	abx_avg	abx_avg	0.0197703057729634	0.0144124684202978	923	603	0.171173265004991	0.672544773074113
akkermansia_muciniphila	abx_avg	abx_avg	0.0158726038142615	0.0114697230834672	923	582	0.167436002562356	0.672544773074113
bifidobacterium_longum	epa_avg	epa_avg	-0.0241083217576025	0.0176543913744093	923	498	0.173113816785369	0.672544773074113
bilophila_wadsworthia	calor_avg	calor_avg	-1.48418976601885e-06	1.09814039321964e-06	923	492	0.177561245500846	0.672544773074113
bifidobacterium_bifidum	agemlvs	agemlvs	0.000638329753229068	0.000465965180237634	923	116	0.171751403949861	0.672544773074113
clostridium_innocuum	calor_avg	calor_avg	-1.25256374661236e-06	9.3512845055312e-07	923	212	0.18149058731197	0.672544773074113
erysipelatoclostridium_ramosum	calor_avg	calor_avg	-2.8425659379355e-06	2.10450564970676e-06	923	180	0.177809257600775	0.672544773074113
roseburia_sp_cag_471	calor_avg	calor_avg	2.05151351793969e-06	1.54440508138681e-06	923	350	0.185084189107449	0.679367847076755
dialister_invisus	agemlvs	agemlvs	-0.000545127604317536	0.000414309996605648	923	244	0.189245954407922	0.686566718317113
firmicutes_bacterium_cag_145	abx_avg	abx_avg	0.00407386333968909	0.0030962302803018	923	302	0.1892373251879	0.686566718317113
barnesiella_intestinihominis	epa_avg	epa_avg	0.0276268453701715	0.0211186353155379	923	487	0.191809359741579	0.691844164617025
clostridium_leptum	agemlvs	agemlvs	0.000367575267169373	0.000282285640296867	923	583	0.193833336309086	0.694245059757589
bilophila_wadsworthia	agemlvs	agemlvs	-0.000216047248987278	0.000166225408244266	923	492	0.194700136951247	0.694245059757589
eubacterium_hallii	agemlvs	agemlvs	0.000637846441261925	0.000506571048081063	923	844	0.208956710495983	0.706795898779284
eubacterium_eligens	calor_avg	calor_avg	9.35753663762992e-06	7.31180852919688e-06	923	819	0.201610789684225	0.706795898779284
eubacterium_sp_cag_180	agemlvs	agemlvs	0.00130057234513422	0.00103653369697974	923	138	0.210557122414214	0.706795898779284
bacteroides_fragilis	calor_avg	calor_avg	-5.79739202805972e-06	4.55576687014121e-06	923	461	0.20415904826939	0.706795898779284
bacteroides_massiliensis	epa_avg	epa_avg	-0.0194255683819144	0.015340497213215	923	316	0.206385914309629	0.706795898779284
intestinibacter_bartlettii	calor_avg	calor_avg	8.32005367097756e-07	6.48816252624208e-07	923	140	0.200686765651575	0.706795898779284
holdemanella_biformis	epa_avg	epa_avg	0.00675901900177672	0.00538829239300034	923	202	0.210679546751517	0.706795898779284
adlercreutzia_equolifaciens	agemlvs	agemlvs	0.000315325032891296	0.000247787685495818	923	772	0.204141843075654	0.706795898779284
adlercreutzia_equolifaciens	abx_avg	abx_avg	-0.00288860915640281	0.00225951494338968	923	772	0.202079684032631	0.706795898779284
bifidobacterium_adolescentis	epa_avg	epa_avg	-0.0254533747400238	0.0201978542757364	923	313	0.208577747909041	0.706795898779284
bifidobacterium_pseudocatenulatum	calor_avg	calor_avg	3.7485950432031e-06	2.95886436112085e-06	923	150	0.206160196699321	0.706795898779284
blautia_wexlerae	calor_avg	calor_avg	5.281892701476e-06	4.37868544593725e-06	923	788	0.228652446567527	0.711789205196483
eubacterium_hallii	calor_avg	calor_avg	4.07123214461873e-06	3.33788051107158e-06	923	844	0.223559346514736	0.711789205196483
coprococcus_comes	agemlvs	agemlvs	0.00065914750992563	0.000532134503123834	923	750	0.216428127174182	0.711789205196483
eubacterium_eligens	abx_avg	abx_avg	-0.0122679465628836	0.0100989062546461	923	819	0.225396337385982	0.711789205196483
ruminococcus_callidus	calor_avg	calor_avg	-1.42891901461466e-06	1.18489722160334e-06	923	124	0.228776708449277	0.711789205196483
ruminococcus_lactaris	agemlvs	agemlvs	-0.000778504713168652	0.000646851003244051	923	489	0.229705179552568	0.711789205196483
bacteroides_stercoris	agemlvs	agemlvs	0.00204814590166133	0.00170437513752788	923	468	0.230418941425785	0.711789205196483
bacteroides_salyersiae	epa_avg	epa_avg	0.016881115937307	0.0136845339217972	923	234	0.218316110732778	0.711789205196483
streptococcus_salivarius	abx_avg	abx_avg	-0.0064200455715009	0.00515713215779539	923	572	0.214137228121335	0.711789205196483
anaerotruncus_colihominis	agemlvs	agemlvs	-0.000118664155916132	9.83812533025968e-05	923	188	0.228717545945945	0.711789205196483
bacteroides_intestinalis	agemlvs	agemlvs	-0.00117030425727679	0.00096883026543012	923	247	0.228011542236315	0.711789205196483
collinsella_stercoris	epa_avg	epa_avg	0.00381017338443032	0.00314938811760284	923	564	0.227303260137154	0.711789205196483
haemophilus_sp_hmsc71h05	calor_avg	calor_avg	7.94664138205676e-07	6.5013468660864e-07	923	130	0.222501372963698	0.711789205196483
bifidobacterium_longum	abx_avg	abx_avg	0.00923791575133628	0.00754090335330174	923	498	0.221537199296586	0.711789205196483
erysipelatoclostridium_ramosum	agemlvs	agemlvs	0.000384818984039776	0.000318055628508965	923	180	0.227258153361792	0.711789205196483
firmicutes_bacterium_cag_94	agemlvs	agemlvs	0.000295665075352107	0.000245860613716686	923	242	0.230061666096296	0.711789205196483
roseburia_sp_cag_182	agemlvs	agemlvs	-0.000215441909003671	0.000181131594596566	923	110	0.235201017725231	0.7175068484023
bacteroides_caccae	abx_avg	abx_avg	-0.00968687046029268	0.00812892475364575	923	574	0.234333635988734	0.7175068484023
collinsella_stercoris	calor_avg	calor_avg	-1.15882134665399e-06	9.75311434656359e-07	923	564	0.235719397311653	0.7175068484023
butyricimonas_virosa	agemlvs	agemlvs	0.000394652004710701	0.000338056617270291	923	493	0.243954374662041	0.735349544956389
oscillibacter_sp_cag_241	epa_avg	epa_avg	0.0139324521371218	0.0119521861609063	923	511	0.244670031317401	0.735349544956389
odoribacter_splanchnicus	agemlvs	agemlvs	0.000552138392874764	0.000474122741759081	923	720	0.245116514985463	0.735349544956389
blautia_obeum	epa_avg	epa_avg	0.0132271252149002	0.0119831890584485	923	799	0.270541562927972	0.73595101830625
dorea_formicigenerans	abx_avg	abx_avg	-0.00334693050510906	0.00300632631119798	923	825	0.26648122128271	0.73595101830625
roseburia_sp_cag_303	abx_avg	abx_avg	-0.00423056316906937	0.00372931422832723	923	134	0.257537812126646	0.73595101830625
prevotella_copri	epa_avg	epa_avg	-0.0659557976667819	0.0588356357549671	923	232	0.263164154479518	0.73595101830625
roseburia_inulinivorans	calor_avg	calor_avg	-4.70743096614968e-06	4.17706910113168e-06	923	763	0.260656175402128	0.73595101830625
clostridium_sp_cag_167	abx_avg	abx_avg	-0.00461054869941092	0.00422152689236229	923	297	0.275659492731752	0.73595101830625
butyrivibrio_crossotus	abx_avg	abx_avg	-0.0108400254249664	0.0099455799364506	923	122	0.276616713510643	0.73595101830625
veillonella_atypica	agemlvs	agemlvs	0.000285418897589092	0.000259290993158633	923	159	0.27183623925442	0.73595101830625
bacteroides_eggerthii	calor_avg	calor_avg	-9.8883546385465e-06	9.05281980823201e-06	923	240	0.275569227608352	0.73595101830625
bacteroides_stercoris	epa_avg	epa_avg	0.0403339790740016	0.036421944825513	923	468	0.268996313542513	0.73595101830625
