feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
streptococcus_salivarius	agemlvs	agemlvs	0.00121146673790231	0.000567309327394723	923	572	0.033521787021511	0.469765230266198
anaerotignum_lactatifermentans	abx_avg	abx_avg	0.00411393508122799	0.00201592878115479	923	157	0.0421446284532616	0.469765230266198
paraprevotella_xylaniphila	omega3_avg	omega3_avg	0.00401857436654934	0.00193385445586132	923	253	0.0385536963634192	0.469765230266198
parabacteroides_johnsonii	agemlvs	agemlvs	-0.00096912539792788	0.000469228017699669	923	157	0.0397355393265323	0.469765230266198
collinsella_stercoris	abx_avg	abx_avg	0.00279650317906313	0.00134639106004937	923	564	0.0386475635612832	0.469765230266198
ruthenibacterium_lactatiformans	abx_avg	abx_avg	0.00605926033748333	0.00280192326757655	923	780	0.0314069645173956	0.469765230266198
bifidobacterium_adolescentis	abx_avg	abx_avg	-0.018174500159679	0.00863379671526855	923	313	0.0361209718567026	0.469765230266198
methanobrevibacter_smithii	agemlvs	agemlvs	0.00147845145481629	0.000724460383055415	923	369	0.0421584181008127	0.469765230266198
clostridium_sp_cag_253	abx_avg	abx_avg	0.00399323879139695	0.00196487112675405	923	111	0.043020870298804	0.470965316955328
ruminococcaceae_bacterium_d16	omega3_avg	omega3_avg	-0.00109320587506037	0.000549251939371202	923	168	0.0474387080851538	0.510375066295447
sutterella_parvirubra	calor_avg	calor_avg	-1.91397586240078e-06	9.69001592406106e-07	923	203	0.0492399521214649	0.520775086843968
gemmiger_formicilis	omega3_avg	omega3_avg	0.00221650687302361	0.00113176045425701	923	700	0.0510853435112655	0.522577940180815
barnesiella_intestinihominis	omega3_avg	omega3_avg	0.00812070769665963	0.00413287720611672	923	487	0.050339473685464	0.522577940180815
clostridium_sp_cag_242	abx_avg	abx_avg	-0.0039691984119455	0.00204582150521993	923	211	0.0532879617400151	0.525418590218578
bacteroides_finegoldii	calor_avg	calor_avg	7.24338750801523e-06	3.75585844346662e-06	923	306	0.0547311031477686	0.525418590218578
agathobaculum_butyriciproducens	omega3_avg	omega3_avg	0.00276115394776874	0.00142699124645456	923	819	0.0539112967155002	0.525418590218578
holdemanella_biformis	calor_avg	calor_avg	-3.22895856218547e-06	1.66405384502391e-06	923	202	0.0532739462971481	0.525418590218578
bacteroides_eggerthii	abx_avg	abx_avg	0.02376498064539	0.0124348830145833	923	240	0.0569224526914363	0.538175916355398
phascolarctobacterium_faecium	calor_avg	calor_avg	-6.15030014478893e-06	3.23929601732362e-06	923	466	0.058565887538845	0.545449460063273
eubacterium_ventriosum	omega3_avg	omega3_avg	-0.00258441203969971	0.00136772677831343	923	462	0.0597709965066225	0.548486791472536
bifidobacterium_adolescentis	agemlvs	agemlvs	-0.00178545480350371	0.000948878728580475	923	313	0.0608523928439997	0.550317291806606
eubacterium_hallii	abx_avg	abx_avg	-0.00864571043126204	0.00461841854567116	923	844	0.0621928937041678	0.551566916421137
enterorhabdus_caecimuris	omega3_avg	omega3_avg	0.000565242470781222	0.000302703971116936	923	372	0.0627584151697127	0.551566916421137
alistipes_finegoldii	abx_avg	abx_avg	-0.01764015698535	0.00955027034358499	923	756	0.065705088545906	0.569444100731185
dorea_sp_cag_317	calor_avg	calor_avg	-4.98466648279293e-06	2.79755750226775e-06	923	319	0.075786084840795	0.579973237469376
dorea_longicatena	abx_avg	abx_avg	-0.0102515713004188	0.00580442390446799	923	763	0.0783842469695303	0.579973237469376
coprococcus_comes	abx_avg	abx_avg	-0.00838381055670051	0.00485272336889851	923	750	0.0850797454626799	0.579973237469376
eubacterium_ramulus	calor_avg	calor_avg	3.68385869173671e-06	2.08766285995108e-06	923	627	0.078665130302465	0.579973237469376
bacteroides_dorei	calor_avg	calor_avg	2.12602213683017e-05	1.22935011899868e-05	923	507	0.0847610117551602	0.579973237469376
bacteroides_dorei	omega3_avg	omega3_avg	0.0133946640238274	0.00780597573064049	923	507	0.0871915481266272	0.579973237469376
eubacterium_sp_cag_251	calor_avg	calor_avg	6.29084456058374e-06	3.62749078499548e-06	923	167	0.0839046281956266	0.579973237469376
eubacterium_sp_cag_180	calor_avg	calor_avg	-1.18001379435836e-05	6.86342872273493e-06	923	138	0.0866072359286901	0.579973237469376
veillonella_dispar	omega3_avg	omega3_avg	0.00111795458576951	0.000619553540807184	923	170	0.07209590677306	0.579973237469376
bacteroides_fragilis	omega3_avg	omega3_avg	-0.00502217662259016	0.00288525167464833	923	461	0.0827471593397041	0.579973237469376
bacteroides_eggerthii	omega3_avg	omega3_avg	-0.00980239803217235	0.00571586274454793	923	240	0.087367763336733	0.579973237469376
eggerthella_lenta	abx_avg	abx_avg	0.00439389637828561	0.00252663716314753	923	399	0.0830516170598985	0.579973237469376
anaerotruncus_colihominis	abx_avg	abx_avg	0.00156759599540232	0.000897249709564831	923	188	0.0816675487063488	0.579973237469376
bacteroides_intestinalis	calor_avg	calor_avg	-1.15785948287189e-05	6.39739861303713e-06	923	247	0.0713144548347808	0.579973237469376
clostridium_symbiosum	calor_avg	calor_avg	-2.01591932789658e-06	1.12988303697042e-06	923	234	0.0753721843341676	0.579973237469376
oscillibacter_sp_cag_241	agemlvs	agemlvs	0.000981961210271476	0.000561875447944226	923	511	0.0815488770614781	0.579973237469376
bacteroides_xylanisolvens	abx_avg	abx_avg	0.0101873467557711	0.00593834321111129	923	559	0.0872703065169699	0.579973237469376
turicimonas_muris	agemlvs	agemlvs	-0.000279071895363653	0.000160940006901924	923	353	0.0839456903697502	0.579973237469376
parabacteroides_distasonis	calor_avg	calor_avg	-1.07474467662823e-05	5.94676168536663e-06	923	795	0.0717203786793463	0.579973237469376
escherichia_coli	calor_avg	calor_avg	-1.36204017552144e-05	7.84349373276277e-06	923	300	0.0834969185402256	0.579973237469376
akkermansia_muciniphila	agemlvs	agemlvs	0.0022435806077665	0.00126240972520007	923	582	0.0765525860470583	0.579973237469376
intestinimonas_butyriciproducens	abx_avg	abx_avg	0.00391326364768895	0.00225263494541661	923	396	0.0833792660462153	0.579973237469376
clostridium_leptum	omega3_avg	omega3_avg	-0.00202671639585532	0.00118826744767055	923	583	0.0890771970217485	0.585096536227064
collinsella_aerofaciens	omega3_avg	omega3_avg	-0.00522614779387074	0.00308236333196565	923	743	0.0910005522065129	0.585405614194475
haemophilus_parainfluenzae	calor_avg	calor_avg	1.92641791309296e-06	1.13413911296385e-06	923	207	0.0904413910422144	0.585405614194475
clostridium_sp_cag_167	omega3_avg	omega3_avg	0.00324730002944542	0.00193747403865568	923	297	0.0947827439631258	0.593519071853959
clostridium_sp_cag_253	agemlvs	agemlvs	0.000355567374226474	0.000216015285921789	923	111	0.100822150026474	0.593519071853959
eggerthella_lenta	calor_avg	calor_avg	3.02119204551293e-06	1.82564868394486e-06	923	399	0.0990027374764526	0.593519071853959
coprobacter_fastidiosus	agemlvs	agemlvs	-0.000598235181639599	0.000359593234740598	923	249	0.09722034422774	0.593519071853959
clostridium_symbiosum	agemlvs	agemlvs	-0.000285050092697995	0.000172008601497082	923	234	0.0984817060225113	0.593519071853959
clostridium_symbiosum	abx_avg	abx_avg	0.00258489162319689	0.00156491149853237	923	234	0.0995825181665941	0.593519071853959
clostridium_leptum	abx_avg	abx_avg	0.00424044549074685	0.00257584295557639	923	583	0.10073752622334	0.593519071853959
escherichia_coli	agemlvs	agemlvs	0.00200541273300134	0.00119212464813615	923	300	0.0935597306720555	0.593519071853959
firmicutes_bacterium_cag_95	abx_avg	abx_avg	-0.00452058454232281	0.00271316095985401	923	234	0.0967192899901124	0.593519071853959
eubacterium_sp_cag_38	omega3_avg	omega3_avg	-0.00355359217234725	0.00216758804171937	923	523	0.102165839403035	0.595808259696205
dorea_sp_cag_317	abx_avg	abx_avg	0.00593787020925635	0.00386927020387942	923	319	0.125916009498081	0.600731058564914
blautia_wexlerae	agemlvs	agemlvs	0.00104575983761436	0.000666064973527634	923	788	0.117429355195438	0.600731058564914
alistipes_inops	agemlvs	agemlvs	-0.000737150488562205	0.000455837736304284	923	167	0.106917063460898	0.600731058564914
roseburia_hominis	abx_avg	abx_avg	-0.0076561953625048	0.00485686092904021	923	800	0.116010129840734	0.600731058564914
coprococcus_comes	calor_avg	calor_avg	5.37572624908453e-06	3.50560667746876e-06	923	750	0.1262234740515	0.600731058564914
roseburia_sp_cag_309	agemlvs	agemlvs	0.000203160907118339	0.000134220556364269	923	267	0.13116427451976	0.600731058564914
eubacterium_ramulus	abx_avg	abx_avg	-0.00441961189137393	0.00289127358146496	923	627	0.127420712542088	0.600731058564914
lactococcus_lactis	agemlvs	agemlvs	0.000178399977924934	0.00011687152260805	923	135	0.127968267826401	0.600731058564914
roseburia_sp_cag_471	calor_avg	calor_avg	2.23579465758262e-06	1.54516442366306e-06	923	350	0.148965053765879	0.600731058564914
bacteroides_dorei	abx_avg	abx_avg	0.0275139732456631	0.0169892754009028	923	507	0.106382178525616	0.600731058564914
anaerostipes_hadrus	calor_avg	calor_avg	7.25062371762121e-06	4.62595156619319e-06	923	862	0.11809593284687	0.600731058564914
roseburia_inulinivorans	abx_avg	abx_avg	-0.00864423707644432	0.0057717273048121	923	763	0.135256593910652	0.600731058564914
eubacterium_ventriosum	abx_avg	abx_avg	-0.00470215282101008	0.00297267645098323	923	462	0.114748498757919	0.600731058564914
bacteroides_ovatus	agemlvs	agemlvs	-0.00141025879794693	0.000946090100904582	923	770	0.137112914357119	0.600731058564914
eubacterium_sp_cag_180	omega3_avg	omega3_avg	-0.00646592215942609	0.00436558453218145	923	138	0.139626857908859	0.600731058564914
veillonella_dispar	agemlvs	agemlvs	0.000226186494567634	0.000147829249072122	923	170	0.126990433571295	0.600731058564914
bacteroides_plebeius	abx_avg	abx_avg	-0.0182646801173916	0.0114925576854611	923	145	0.113049283027588	0.600731058564914
bacteroides_plebeius	calor_avg	calor_avg	-1.20695671325839e-05	8.31674721849121e-06	923	145	0.147755881980172	0.600731058564914
bacteroides_fragilis	calor_avg	calor_avg	-6.54674498775867e-06	4.52953124729256e-06	923	461	0.14939416937688	0.600731058564914
bacteroides_vulgatus	calor_avg	calor_avg	-1.79497507351183e-05	1.16020964856939e-05	923	783	0.122880520427736	0.600731058564914
butyrivibrio_sp_cag_318	abx_avg	abx_avg	-0.0111286263080558	0.00759077927340962	923	100	0.143654943628915	0.600731058564914
bacteroides_salyersiae	omega3_avg	omega3_avg	0.00394890225679001	0.00268408649880078	923	234	0.142270388184272	0.600731058564914
bacteroides_intestinalis	abx_avg	abx_avg	-0.0131290344403997	0.00884643874410177	923	247	0.138827515195342	0.600731058564914
bacteroides_xylanisolvens	omega3_avg	omega3_avg	0.00439256581126072	0.00273056829100394	923	559	0.108724453947781	0.600731058564914
streptococcus_thermophilus	calor_avg	calor_avg	3.59610244113424e-06	2.36290030693084e-06	923	383	0.129160282051831	0.600731058564914
bacteroides_galacturonicus	omega3_avg	omega3_avg	-0.00117282096723092	0.000808257787323934	923	175	0.147783510752117	0.600731058564914
clostridium_asparagiforme	abx_avg	abx_avg	0.0012026658910034	0.000825377080547482	923	136	0.146116295549747	0.600731058564914
paraprevotella_xylaniphila	calor_avg	calor_avg	-4.71646308173198e-06	3.04357207835833e-06	923	253	0.122282070401219	0.600731058564914
agathobaculum_butyriciproducens	calor_avg	calor_avg	3.45983418435701e-06	2.23377024767138e-06	923	819	0.122462154159076	0.600731058564914
slackia_isoflavoniconvertens	omega3_avg	omega3_avg	0.00170880990787385	0.00113716959423107	923	215	0.133970629357926	0.600731058564914
butyricimonas_synergistica	abx_avg	abx_avg	-0.00254348440093938	0.00172681511748155	923	323	0.141810043906992	0.600731058564914
parabacteroides_distasonis	agemlvs	agemlvs	0.00131952045696917	0.000904618267115947	923	795	0.145697626756632	0.600731058564914
parabacteroides_goldsteinii	abx_avg	abx_avg	-0.00439956448263283	0.00304975046666372	923	255	0.150182764641229	0.600731058564914
gordonibacter_pamelaeae	omega3_avg	omega3_avg	0.0013399523690183	0.000910424899932664	923	610	0.142116244122347	0.600731058564914
clostridium_leptum	agemlvs	agemlvs	0.000427701994970815	0.000283499144918405	923	583	0.132402733235774	0.600731058564914
eubacterium_rectale	abx_avg	abx_avg	0.0206379445300478	0.0142954147416672	923	869	0.149874261654363	0.600731058564914
collinsella_intestinalis	agemlvs	agemlvs	-0.000499190297116287	0.000321298567077178	923	347	0.12131663702105	0.600731058564914
haemophilus_parainfluenzae	omega3_avg	omega3_avg	0.00107532218338642	0.000724976485146943	923	207	0.139035853647004	0.600731058564914
bifidobacterium_bifidum	agemlvs	agemlvs	0.00070290396315926	0.000466367607809279	923	116	0.132827547750679	0.600731058564914
lawsonibacter_asaccharolyticus	abx_avg	abx_avg	0.00457897629219265	0.00306814869413884	923	746	0.136624784637376	0.600731058564914
catenibacterium_mitsuokai	agemlvs	agemlvs	0.000408606399349596	0.000267687319481552	923	98	0.127947613062606	0.600731058564914
ruminococcaceae_bacterium_d5	omega3_avg	omega3_avg	-0.00112439491084699	0.000747540456090209	923	230	0.133582206019734	0.600731058564914
ruminococcaceae_bacterium_d16	agemlvs	agemlvs	-0.000203773855989126	0.000131279317928626	923	168	0.121644868503958	0.600731058564914
clostridium_innocuum	omega3_avg	omega3_avg	-0.000935931266320502	0.000594753280882208	923	212	0.116647209369597	0.600731058564914
bifidobacterium_pseudocatenulatum	omega3_avg	omega3_avg	0.00279747500404733	0.00187313388285355	923	150	0.136334274937507	0.600731058564914
firmicutes_bacterium_cag_83	agemlvs	agemlvs	-0.000898724842470426	0.000552391715373787	923	648	0.104782553319698	0.600731058564914
firmicutes_bacterium_cag_110	agemlvs	agemlvs	0.00106491656984568	0.000681980988075221	923	407	0.11945303589077	0.600731058564914
firmicutes_bacterium_cag_145	omega3_avg	omega3_avg	-0.00218522487160789	0.00142004593082116	923	302	0.124864613048542	0.600731058564914
proteobacteria_bacterium_cag_139	agemlvs	agemlvs	-0.000678963938264177	0.000419669584845359	923	380	0.10673127886676	0.600731058564914
bilophila_wadsworthia	calor_avg	calor_avg	-1.57080199236384e-06	1.09276760800458e-06	923	492	0.151656045941052	0.602760335459979
eubacterium_sp_cag_180	agemlvs	agemlvs	0.00149343620076818	0.00104331141983795	923	138	0.153350451667369	0.605637226838215
roseburia_sp_cag_303	agemlvs	agemlvs	0.00056774186944491	0.000407737774041952	923	134	0.164835061287046	0.619705422764507
anaerotruncus_colihominis	calor_avg	calor_avg	-8.9733814356306e-07	6.46616602043577e-07	923	188	0.166286978208478	0.619705422764507
clostridium_citroniae	abx_avg	abx_avg	0.000968167205007621	0.000692282853767631	923	232	0.162966855419358	0.619705422764507
bacteroides_massiliensis	calor_avg	calor_avg	-6.60944284133364e-06	4.7472153349971e-06	923	316	0.164869217554196	0.619705422764507
bacteroides_cellulosilyticus	calor_avg	calor_avg	1.11524541152768e-05	7.93016327484988e-06	923	534	0.160652894145487	0.619705422764507
sutterella_parvirubra	omega3_avg	omega3_avg	0.000850246899347258	0.000615849279210276	923	203	0.168505850157979	0.619705422764507
holdemania_filiformis	calor_avg	calor_avg	-9.9927799032078e-07	7.23817650803892e-07	923	332	0.168438498367573	0.619705422764507
bifidobacterium_bifidum	omega3_avg	omega3_avg	-0.00269203866272377	0.00195170705606315	923	116	0.168830002996741	0.619705422764507
catenibacterium_mitsuokai	abx_avg	abx_avg	0.00340908113635903	0.00243612023334347	923	98	0.16272129842153	0.619705422764507
clostridium_innocuum	calor_avg	calor_avg	-1.30418730409556e-06	9.28095947189541e-07	923	212	0.161046032949119	0.619705422764507
phascolarctobacterium_succinatutens	abx_avg	abx_avg	0.00736891227761444	0.00525941970562954	923	104	0.162212227146363	0.619705422764507
erysipelatoclostridium_ramosum	calor_avg	calor_avg	-2.90027072846899e-06	2.09827753752976e-06	923	180	0.167936064225708	0.619705422764507
eubacterium_siraeum	abx_avg	abx_avg	0.0197196391088575	0.0144174281629667	923	603	0.172416610109475	0.626263499273253
methanobrevibacter_smithii	omega3_avg	omega3_avg	-0.00414433708282571	0.00303148321030945	923	369	0.172623913261217	0.626263499273253
akkermansia_muciniphila	abx_avg	abx_avg	0.0156082923134296	0.0114859072059575	923	582	0.175206577502888	0.631958984750302
anaerostipes_hadrus	omega3_avg	omega3_avg	0.00396990009835246	0.00296101155213801	923	862	0.181010180829481	0.632152301735136
flavonifractor_plautii	calor_avg	calor_avg	-3.34033433508768e-06	2.48763085554304e-06	923	639	0.180352242390523	0.632152301735136
barnesiella_intestinihominis	agemlvs	agemlvs	0.00132717417491373	0.00098808776050491	923	487	0.180224384541759	0.632152301735136
collinsella_stercoris	calor_avg	calor_avg	-1.31568408117945e-06	9.72744599262367e-07	923	564	0.17722483402403	0.632152301735136
asaccharobacter_celatus	calor_avg	calor_avg	2.34150383456919e-06	1.74768265563603e-06	923	784	0.181338560914406	0.632152301735136
bifidobacterium_pseudocatenulatum	calor_avg	calor_avg	3.94351822436378e-06	2.93863989579334e-06	923	150	0.180614093895795	0.632152301735136
coprococcus_comes	agemlvs	agemlvs	0.000705965439305126	0.000533317317284312	923	750	0.186600159145365	0.6327012031815
eubacterium_eligens	calor_avg	calor_avg	9.66756268655014e-06	7.28020149867992e-06	923	819	0.185215850733185	0.6327012031815
ruminococcus_callidus	agemlvs	agemlvs	0.000240228174932461	0.000179993495299341	923	124	0.1829732054707	0.6327012031815
enterorhabdus_caecimuris	abx_avg	abx_avg	-0.000868773845057945	0.000656990094706817	923	372	0.186990489095866	0.6327012031815
intestinibacter_bartlettii	calor_avg	calor_avg	8.6073750766249e-07	6.46188036062289e-07	923	140	0.183840238092618	0.6327012031815
holdemanella_biformis	omega3_avg	omega3_avg	0.00139840799482938	0.00105877779278318	923	202	0.187579683635541	0.6327012031815
blautia_wexlerae	calor_avg	calor_avg	5.68364637747043e-06	4.37019941432361e-06	923	788	0.194403514028018	0.641840173298853
eisenbergiella_massiliensis	agemlvs	agemlvs	-0.000263983785903441	0.000202375037259494	923	255	0.193050162780448	0.641840173298853
haemophilus_sp_hmsc71h05	calor_avg	calor_avg	8.43364173914215e-07	6.48512663790771e-07	923	130	0.194392219528951	0.641840173298853
phascolarctobacterium_faecium	omega3_avg	omega3_avg	0.00268014854757682	0.00205878974224704	923	466	0.193969255016569	0.641840173298853
collinsella_aerofaciens	agemlvs	agemlvs	0.000952150914196971	0.000736012704900293	923	743	0.196766084818027	0.646221246981308
firmicutes_bacterium_cag_145	abx_avg	abx_avg	0.00395498606468016	0.00308734887457187	923	302	0.201147563097353	0.65715224802486
butyricimonas_virosa	omega3_avg	omega3_avg	0.00181237689266637	0.00142581119314332	923	493	0.204650930898733	0.665115525420883
adlercreutzia_equolifaciens	abx_avg	abx_avg	-0.00285160982165415	0.0022585210639627	923	772	0.207705074477673	0.671543867741286
odoribacter_splanchnicus	agemlvs	agemlvs	0.000596900164836859	0.000475185886258604	923	720	0.210031360759745	0.675564789247839
roseburia_sp_cag_182	agemlvs	agemlvs	-0.000224777648402611	0.000181572765462517	923	110	0.216692055447202	0.679476595975146
clostridium_bolteae	agemlvs	agemlvs	-0.000170358203390743	0.000137244816647234	923	274	0.215439021814802	0.679476595975146
streptococcus_salivarius	abx_avg	abx_avg	-0.00640203619198242	0.00515938688177015	923	572	0.215621807416596	0.679476595975146
collinsella_stercoris	omega3_avg	omega3_avg	-0.000773468916049887	0.00061936913574862	923	564	0.212703648479458	0.679476595975146
anaeromassilibacillus_sp_an250	omega3_avg	omega3_avg	-0.000661811239872372	0.000531619996913375	923	268	0.214144057908374	0.679476595975146
bifidobacterium_longum	abx_avg	abx_avg	0.00929964124116075	0.00756173398002202	923	498	0.219741347389843	0.682182093389363
lawsonibacter_asaccharolyticus	calor_avg	calor_avg	-2.72849957635146e-06	2.21669166602822e-06	923	746	0.219323110674024	0.682182093389363
flavonifractor_plautii	agemlvs	agemlvs	-0.000462595570049169	0.000378400190060492	923	639	0.222461451434137	0.687207651954957
blautia_wexlerae	omega3_avg	omega3_avg	-0.00330526680722412	0.00279027642337135	923	788	0.237098250933653	0.689705303261685
blautia_sp_cag_257	omega3_avg	omega3_avg	-0.0022171220877352	0.00190445395389635	923	261	0.245268334429256	0.689705303261685
eubacterium_hallii	agemlvs	agemlvs	0.00058830198734292	0.000508203603673141	923	844	0.247947292347003	0.689705303261685
eubacterium_hallii	calor_avg	calor_avg	3.85437823619123e-06	3.32701678826162e-06	923	844	0.247605896421749	0.689705303261685
eubacterium_eligens	abx_avg	abx_avg	-0.0119684460673075	0.0100925916843119	923	819	0.236606147423781	0.689705303261685
dialister_invisus	agemlvs	agemlvs	-0.000487035986372742	0.000417177177699407	923	244	0.243938128867613	0.689705303261685
bacteroides_caccae	abx_avg	abx_avg	-0.0095631827460413	0.00812771446265307	923	574	0.240277434481882	0.689705303261685
ruminococcus_callidus	calor_avg	calor_avg	-1.41957310681082e-06	1.18053286462506e-06	923	124	0.230112938586794	0.689705303261685
ruminococcus_lactaris	agemlvs	agemlvs	-0.000766219658800493	0.000650103984292771	923	489	0.239472313091355	0.689705303261685
oscillibacter_sp_57_20	agemlvs	agemlvs	0.000794527586813889	0.000667481904121408	923	662	0.234842673580114	0.689705303261685
lachnospira_pectinoschiza	abx_avg	abx_avg	-0.00880425714413939	0.00762544881407344	923	467	0.249169885293898	0.689705303261685
clostridium_bolteae	omega3_avg	omega3_avg	-0.000669331014663317	0.000574891073677127	923	274	0.245199044691993	0.689705303261685
bacteroides_intestinalis	agemlvs	agemlvs	-0.0011499599865689	0.000972083482879589	923	247	0.237748184722986	0.689705303261685
