feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
butyricimonas_virosa	abx_avg	abx_avg	-0.0075417592442464	0.00310426191628949	923	493	0.0156988410419212	0.441216917891214
anaerotignum_lactatifermentans	agemlvs	agemlvs	-0.000547324729868558	0.000221353560220922	923	157	0.0139618866802271	0.441216917891214
parabacteroides_johnsonii	omega3_noala10v	omega3_noala10v	0.0163622301418709	0.00694377656520658	923	157	0.0190911166395237	0.441216917891214
butyricimonas_synergistica	omega3_noala10v	omega3_noala10v	0.00678065460985175	0.00280955132907052	923	323	0.016402636718255	0.441216917891214
clostridium_leptum	calor10v	calor10v	-5.85839915167517e-06	2.47823669901857e-06	923	583	0.0187219760315724	0.441216917891214
desulfovibrio_piger	agemlvs	agemlvs	-0.000679444902629635	0.000284131183053332	923	98	0.0174134439361172	0.441216917891214
alistipes_putredinis	agemlvs	agemlvs	0.00306784036023473	0.00133937444500097	923	737	0.0226819240487407	0.471784020213807
parabacteroides_johnsonii	agemlvs	agemlvs	-0.00107611979498537	0.000466322461750678	923	157	0.0216892720764242	0.471784020213807
ruthenibacterium_lactatiformans	abx_avg	abx_avg	0.00640139164016579	0.00279366903283513	923	780	0.022670439493234	0.471784020213807
veillonella_parvula	agemlvs	agemlvs	0.00044108327708181	0.000197904475136545	923	191	0.0265957921353949	0.495683048254965
odoribacter_splanchnicus	abx_avg	abx_avg	-0.00973152292313208	0.00432451512128161	923	720	0.0251476044558295	0.495683048254965
parabacteroides_goldsteinii	agemlvs	agemlvs	0.000752594087221714	0.00033571213668083	923	255	0.0257119316312997	0.495683048254965
collinsella_stercoris	abx_avg	abx_avg	0.00300114553466498	0.00135046674937381	923	564	0.0270083712190205	0.495683048254965
clostridium_leptum	omega3_noala10v	omega3_noala10v	-0.00926910385093506	0.00420351856832169	923	583	0.0281987704754187	0.502743793618894
roseburia_intestinalis	abx_avg	abx_avg	0.0170103706646952	0.00803730972129105	923	694	0.0351343197830429	0.534722652667019
alistipes_onderdonkii	abx_avg	abx_avg	0.00674129537332068	0.00316446446212161	923	147	0.0339728101752545	0.534722652667019
ruminococcus_lactaris	abx_avg	abx_avg	-0.0124347676630148	0.00590332265155617	923	489	0.0359909477756647	0.534722652667019
bacteroides_eggerthii	abx_avg	abx_avg	0.026381172217665	0.0124787893031024	923	240	0.0353230845241879	0.534722652667019
streptococcus_salivarius	agemlvs	agemlvs	0.0012268023223249	0.000568587010712625	923	572	0.0317408841649497	0.534722652667019
barnesiella_intestinihominis	abx_avg	abx_avg	-0.0195582849258541	0.0090223604479148	923	487	0.0309612693046018	0.534722652667019
bifidobacterium_adolescentis	abx_avg	abx_avg	-0.0183886619379023	0.0086480043771296	923	313	0.0342943936575887	0.534722652667019
asaccharobacter_celatus	omega3_noala10v	omega3_noala10v	0.00817622528478909	0.00393411641038778	923	784	0.038537606950214	0.559243412486827
dorea_longicatena	abx_avg	abx_avg	-0.0117920054002265	0.00576455198531435	923	763	0.0416671033046172	0.56832285587719
clostridium_symbiosum	omega3_noala10v	omega3_noala10v	-0.00522477051795345	0.00253749941118818	923	234	0.0403269544785979	0.56832285587719
anaerotignum_lactatifermentans	abx_avg	abx_avg	0.00411494243030671	0.00201393875334679	923	157	0.0418955951447929	0.56832285587719
sellimonas_intestinalis	calor10v	calor10v	-1.92715204776081e-06	9.54563966145472e-07	923	112	0.0443639349958349	0.582999145613911
firmicutes_bacterium_cag_95	calor10v	calor10v	5.25653928511869e-06	2.60922798795652e-06	923	234	0.044846088124147	0.582999145613911
eubacterium_rectale	calor10v	calor10v	2.76696766266226e-05	1.37960543810282e-05	923	869	0.0458157726294656	0.583449839199725
ruminococcus_bicirculans	abx_avg	abx_avg	-0.0199232754631565	0.0100126338936358	923	556	0.047510845633713	0.592935353508738
clostridium_sp_cag_299	omega3_noala10v	omega3_noala10v	-0.00417026980912681	0.00210621609174525	923	124	0.0486068086466834	0.594718599912361
alistipes_inops	agemlvs	agemlvs	-0.000834637759578549	0.000451402868540196	923	167	0.0654625468619535	0.613937957381097
ruminococcus_torques	calor10v	calor10v	1.19411490717305e-05	6.18896736396707e-06	923	712	0.0546355588315886	0.613937957381097
ruminococcus_torques	omega3_noala10v	omega3_noala10v	-0.0198913665215292	0.0104710486000905	923	712	0.0584450289625272	0.613937957381097
eubacterium_hallii	abx_avg	abx_avg	-0.00858901925993525	0.00462960224925472	923	844	0.0645566482950316	0.613937957381097
dialister_invisus	omega3_noala10v	omega3_noala10v	-0.010892555348902	0.00582520073413899	923	244	0.0624548205335718	0.613937957381097
ruminococcus_bromii	calor10v	calor10v	-2.37625419038218e-05	1.29162076719501e-05	923	512	0.066809295292402	0.613937957381097
clostridium_sp_cag_253	abx_avg	abx_avg	0.00388975214693915	0.00198979212331774	923	111	0.0515490849861172	0.613937957381097
clostridium_sp_cag_242	abx_avg	abx_avg	-0.00374472529146298	0.00204592544244664	923	211	0.0681828206950914	0.613937957381097
bacteroides_vulgatus	calor10v	calor10v	-2.87349604840171e-05	1.54798251596307e-05	923	783	0.0643905714338683	0.613937957381097
bacteroides_uniformis	omega3_noala10v	omega3_noala10v	0.0453855334226582	0.0247760719701438	923	891	0.0679686610275718	0.613937957381097
bacteroides_finegoldii	calor10v	calor10v	9.20247112091353e-06	5.04003908728961e-06	923	306	0.0688712452190333	0.613937957381097
anaerotruncus_colihominis	abx_avg	abx_avg	0.00169505401015312	0.00090152919278567	923	188	0.0610750422866506	0.613937957381097
bacteroides_xylanisolvens	abx_avg	abx_avg	0.0109281401235154	0.00598035779071756	923	559	0.0686319128999598	0.613937957381097
turicimonas_muris	agemlvs	agemlvs	-0.000299098794520445	0.000160794975136145	923	353	0.0638540779790197	0.613937957381097
adlercreutzia_equolifaciens	omega3_noala10v	omega3_noala10v	0.00709380210497633	0.00367520975645606	923	772	0.0545298146034615	0.613937957381097
akkermansia_muciniphila	agemlvs	agemlvs	0.00243252005711282	0.00126037312640979	923	582	0.0545592735166213	0.613937957381097
intestinimonas_butyriciproducens	abx_avg	abx_avg	0.00413121064430714	0.00225309008856234	923	396	0.067710976374692	0.613937957381097
bifidobacterium_adolescentis	agemlvs	agemlvs	-0.00180288862354715	0.000950570905241721	923	313	0.0588396344784041	0.613937957381097
methanobrevibacter_smithii	agemlvs	agemlvs	0.00139639080865737	0.000728438168673255	923	369	0.0562042173354012	0.613937957381097
proteobacteria_bacterium_cag_139	agemlvs	agemlvs	-0.000773739567115002	0.000425827168686081	923	380	0.0702007252639818	0.616975388235559
dorea_sp_cag_317	calor10v	calor10v	-6.64353545534652e-06	3.75914481055997e-06	923	319	0.0781925867873531	0.625254650757407
dorea_sp_cag_317	abx_avg	abx_avg	0.00669098817398103	0.00388305590371334	923	319	0.085885420376435	0.625254650757407
dorea_longicatena	calor10v	calor10v	9.5425696126591e-06	5.56769496692715e-06	923	763	0.0875940389941882	0.625254650757407
ruminococcus_gnavus	omega3_noala10v	omega3_noala10v	-0.0181945217037879	0.0103047204410574	923	392	0.0784875936971555	0.625254650757407
coprococcus_comes	abx_avg	abx_avg	-0.00838045783877506	0.00485408745663643	923	750	0.0852944735578301	0.625254650757407
hungatella_hathewayi	calor10v	calor10v	-1.48049304252358e-06	8.49321325460201e-07	923	158	0.0824684138451146	0.625254650757407
roseburia_sp_cag_303	omega3_noala10v	omega3_noala10v	0.0103464401796043	0.00609355573932183	923	134	0.0905785403752465	0.625254650757407
clostridium_sp_cag_253	agemlvs	agemlvs	0.000382667185900778	0.000218757326355874	923	111	0.0812847560547671	0.625254650757407
eubacterium_sp_cag_180	omega3_noala10v	omega3_noala10v	-0.0263133473016767	0.0155889629623477	923	138	0.0924741747521394	0.625254650757407
alistipes_indistinctus	omega3_noala10v	omega3_noala10v	0.00821246023970828	0.00473334926158628	923	388	0.0837672325806348	0.625254650757407
eisenbergiella_tayi	calor10v	calor10v	-2.79252469872157e-06	1.66033800121196e-06	923	244	0.0936520319460752	0.625254650757407
clostridium_symbiosum	calor10v	calor10v	-2.5660051729545e-06	1.4994550304124e-06	923	234	0.0880354716251254	0.625254650757407
oscillibacter_sp_cag_241	agemlvs	agemlvs	0.000957685371927535	0.000563590767096209	923	511	0.0903118705652982	0.625254650757407
streptococcus_thermophilus	calor10v	calor10v	5.49096861219765e-06	3.07094635819244e-06	923	383	0.0748604145434524	0.625254650757407
agathobaculum_butyriciproducens	omega3_noala10v	omega3_noala10v	0.00859118939539065	0.00507428104572374	923	819	0.0914728836545043	0.625254650757407
clostridium_leptum	abx_avg	abx_avg	0.00463128175811272	0.00257741479776484	923	583	0.0733384705333415	0.625254650757407
escherichia_coli	agemlvs	agemlvs	0.00201210583330384	0.00119665016344914	923	300	0.0937122301983051	0.625254650757407
haemophilus_sp_hmsc71h05	omega3_noala10v	omega3_noala10v	-0.00263775177673745	0.00146331773836559	923	130	0.0724069633696642	0.625254650757407
akkermansia_muciniphila	omega3_noala10v	omega3_noala10v	-0.031394973620934	0.0187435147281786	923	582	0.0950014577223642	0.625254650757407
lawsonibacter_asaccharolyticus	abx_avg	abx_avg	0.00541170478049049	0.00310052464679064	923	746	0.0819228385277918	0.625254650757407
catenibacterium_mitsuokai	agemlvs	agemlvs	0.000437888913476857	0.000261580653277594	923	98	0.0951646987213846	0.625254650757407
ruminococcaceae_bacterium_d16	agemlvs	agemlvs	-0.000221312005977828	0.0001322193287797	923	168	0.0951910125351821	0.625254650757407
firmicutes_bacterium_cag_95	abx_avg	abx_avg	-0.00464055801964012	0.0026961676905685	923	234	0.0862490275479667	0.625254650757407
firmicutes_bacterium_cag_83	agemlvs	agemlvs	-0.000947878251776663	0.000552409448985409	923	648	0.087206401925685	0.625254650757407
lactococcus_lactis	agemlvs	agemlvs	0.000189706030798315	0.00011653354552673	923	135	0.104616207258929	0.640005032642858
veillonella_parvula	omega3_noala10v	omega3_noala10v	-0.00481845827717495	0.00294107842216499	923	191	0.102451129864298	0.640005032642858
coprobacter_fastidiosus	agemlvs	agemlvs	-0.000590750828672346	0.000360190033621518	923	249	0.102026753668909	0.640005032642858
slackia_isoflavoniconvertens	omega3_noala10v	omega3_noala10v	0.00661778226293537	0.00405481320145433	923	215	0.103720744093631	0.640005032642858
catenibacterium_mitsuokai	calor10v	calor10v	3.80222222461707e-06	2.3055286041551e-06	923	98	0.100158765357169	0.640005032642858
erysipelatoclostridium_ramosum	calor10v	calor10v	-4.57017619059685e-06	2.79975838234992e-06	923	180	0.103667002769503	0.640005032642858
firmicutes_bacterium_cag_94	omega3_noala10v	omega3_noala10v	0.00602461929083608	0.00366706031745369	923	242	0.101430592701393	0.640005032642858
eubacterium_ventriosum	omega3_noala10v	omega3_noala10v	-0.00787310985621915	0.00485500936320521	923	462	0.105937378845005	0.641795382517312
eubacterium_ventriosum	calor10v	calor10v	4.5862725283514e-06	2.8700309921621e-06	923	462	0.11111378773562	0.649359712809178
eubacterium_ventriosum	abx_avg	abx_avg	-0.00474168384765741	0.00296936829606597	923	462	0.111348540497728	0.649359712809178
veillonella_dispar	agemlvs	agemlvs	0.000239485179157257	0.000148799410528241	923	170	0.108505223577661	0.649359712809178
faecalibacterium_prausnitzii	calor10v	calor10v	1.41453424293392e-05	8.83229135653863e-06	923	909	0.110330955877553	0.649359712809178
roseburia_hominis	abx_avg	abx_avg	-0.00784001964311793	0.00494887179432764	923	800	0.114216367043343	0.652364505816578
eubacterium_ramulus	abx_avg	abx_avg	-0.00454419147252627	0.00288305910383325	923	627	0.116045609207757	0.652364505816578
eisenbergiella_tayi	omega3_noala10v	omega3_noala10v	0.00444763904921733	0.00281630875693681	923	244	0.11534085712843	0.652364505816578
lachnospira_pectinoschiza	omega3_noala10v	omega3_noala10v	0.0197552772061385	0.0124474704306307	923	467	0.113547014907452	0.652364505816578
roseburia_sp_cag_309	agemlvs	agemlvs	0.000210455188188757	0.000134326992637671	923	267	0.11822731761973	0.654472977962496
haemophilus_parainfluenzae	calor10v	calor10v	2.38886457995846e-06	1.52587676583892e-06	923	207	0.118518343765644	0.654472977962496
alistipes_finegoldii	abx_avg	abx_avg	-0.0147777804717099	0.00958301685366657	923	756	0.124095652270096	0.679260412425788
coprococcus_comes	calor10v	calor10v	7.00027448190289e-06	4.69246575764031e-06	923	750	0.136816791584896	0.681738299334431
alistipes_finegoldii	calor10v	calor10v	-1.41540739060133e-05	9.26306998551733e-06	923	756	0.127565358262231	0.681738299334431
alistipes_finegoldii	omega3_noala10v	omega3_noala10v	0.0235962206590081	0.0156690884308279	923	756	0.133137575025952	0.681738299334431
bacteroides_stercoris	omega3_noala10v	omega3_noala10v	0.0373139952798815	0.025467741506144	923	468	0.143925163878338	0.681738299334431
eggerthella_lenta	abx_avg	abx_avg	0.00375278056386166	0.00251993096622457	923	399	0.137472743667574	0.681738299334431
clostridium_citroniae	abx_avg	abx_avg	0.00102338417600457	0.000694847583495937	923	232	0.141824364128337	0.681738299334431
clostridium_symbiosum	agemlvs	agemlvs	-0.000248016692991034	0.000170670430325082	923	234	0.147171920204347	0.681738299334431
clostridium_symbiosum	abx_avg	abx_avg	0.00235517326498672	0.00155258334124004	923	234	0.130292779284492	0.681738299334431
butyricimonas_virosa	omega3_noala10v	omega3_noala10v	0.00778735214868427	0.00507962020763026	923	493	0.126305559019408	0.681738299334431
eisenbergiella_massiliensis	agemlvs	agemlvs	-0.0003060214634892	0.000202926994689097	923	255	0.132561692747563	0.681738299334431
clostridium_asparagiforme	abx_avg	abx_avg	0.00120580588892686	0.000828588526097815	923	136	0.146631814739098	0.681738299334431
bacteroides_cellulosilyticus	omega3_noala10v	omega3_noala10v	0.0267248362961355	0.0181296514542731	923	534	0.141500701907238	0.681738299334431
sutterella_parvirubra	omega3_noala10v	omega3_noala10v	-0.00329332992306912	0.0022110215175894	923	203	0.137493350066203	0.681738299334431
clostridium_leptum	agemlvs	agemlvs	0.000423534036327364	0.000283613137138797	923	583	0.136361860643293	0.681738299334431
ruthenibacterium_lactatiformans	omega3_noala10v	omega3_noala10v	0.00662456264369906	0.00456098098649028	923	780	0.147491458990622	0.681738299334431
collinsella_aerofaciens	omega3_noala10v	omega3_noala10v	-0.0165767703208798	0.0109410197738935	923	743	0.130800618607107	0.681738299334431
collinsella_intestinalis	agemlvs	agemlvs	-0.000470842705456157	0.000322840486883139	923	347	0.145766158536778	0.681738299334431
turicibacter_sanguinis	calor10v	calor10v	1.86511410413403e-06	1.27690736964965e-06	923	137	0.145314209659444	0.681738299334431
desulfovibrio_piger	calor10v	calor10v	3.67160083435569e-06	2.50360174955954e-06	923	98	0.143574888811529	0.681738299334431
phascolarctobacterium_faecium	calor10v	calor10v	-6.37486672670613e-06	4.36163568037179e-06	923	466	0.144905762189287	0.681738299334431
phascolarctobacterium_succinatutens	abx_avg	abx_avg	0.00779876644412408	0.00526922431759957	923	104	0.139901049021479	0.681738299334431
blautia_wexlerae	agemlvs	agemlvs	0.000935154629479639	0.000669275622368081	923	788	0.163343638380278	0.690930741924009
gemmiger_formicilis	omega3_noala10v	omega3_noala10v	0.00554796437816793	0.00400177237078619	923	700	0.166657876788607	0.690930741924009
roseburia_sp_cag_303	agemlvs	agemlvs	0.000572913360223183	0.000409602259273616	923	134	0.162946409217135	0.690930741924009
eubacterium_sp_cag_180	agemlvs	agemlvs	0.00147427053656381	0.00104721255545596	923	138	0.160232290940868	0.690930741924009
eubacterium_sp_cag_180	calor10v	calor10v	-1.27727982739036e-05	9.22126039143236e-06	923	138	0.167054978569694	0.690930741924009
bacteroides_plebeius	abx_avg	abx_avg	-0.0163216780693385	0.0115251522284987	923	145	0.157758511549674	0.690930741924009
butyrivibrio_sp_cag_318	abx_avg	abx_avg	-0.0109463387735091	0.0076063230750815	923	100	0.151143348910708	0.690930741924009
bacteroides_eggerthii	calor10v	calor10v	-1.66896928452625e-05	1.20852813546405e-05	923	240	0.168303642263541	0.690930741924009
eggerthella_lenta	calor10v	calor10v	3.4090372747294e-06	2.43693538457744e-06	923	399	0.162885734820768	0.690930741924009
parabacteroides_distasonis	agemlvs	agemlvs	0.00129147533846472	0.000911458553025627	923	795	0.157533515062237	0.690930741924009
collinsella_stercoris	omega3_noala10v	omega3_noala10v	-0.00312702278547673	0.00220848064769147	923	564	0.157844387746195	0.690930741924009
escherichia_coli	calor10v	calor10v	-1.49756941997228e-05	1.053932605242e-05	923	300	0.156379485342259	0.690930741924009
asaccharobacter_celatus	calor10v	calor10v	3.25189072771494e-06	2.32272300726267e-06	923	784	0.162553963449698	0.690930741924009
fusicatenibacter_saccharivorans	omega3_noala10v	omega3_noala10v	-0.0169080879639534	0.0121885668333107	923	871	0.166426579800633	0.690930741924009
bifidobacterium_pseudocatenulatum	omega3_noala10v	omega3_noala10v	0.00924066378739127	0.00667781122471873	923	150	0.167439981363611	0.690930741924009
firmicutes_bacterium_cag_110	agemlvs	agemlvs	0.000970321620160956	0.000684645932625173	923	407	0.157441830169755	0.690930741924009
firmicutes_bacterium_cag_145	abx_avg	abx_avg	0.00444154052530584	0.00310408953989515	923	302	0.153485677473252	0.690930741924009
roseburia_sp_cag_471	calor10v	calor10v	2.7779368084492e-06	2.07242282871775e-06	923	350	0.181138473719698	0.69343808344228
bacteroides_intestinalis	abx_avg	abx_avg	-0.0120910988303623	0.0088844541835558	923	247	0.174557278238666	0.69343808344228
anaerotignum_lactatifermentans	calor10v	calor10v	-2.61431868130782e-06	1.94992862538115e-06	923	157	0.181023671921911	0.69343808344228
barnesiella_intestinihominis	agemlvs	agemlvs	0.00135932290960268	0.000991661149506934	923	487	0.171473923091836	0.69343808344228
parabacteroides_goldsteinii	abx_avg	abx_avg	-0.0041760825633632	0.00305440031757837	923	255	0.172583437103191	0.69343808344228
eubacterium_rectale	abx_avg	abx_avg	0.0191857274235003	0.0143105093106097	923	869	0.181042303776793	0.69343808344228
acidaminococcus_intestini	calor10v	calor10v	-5.25560090311542e-06	3.86879764553472e-06	923	120	0.175338739656919	0.69343808344228
bilophila_wadsworthia	agemlvs	agemlvs	-0.000225134355539552	0.000167200337105809	923	492	0.179171807549575	0.69343808344228
bifidobacterium_bifidum	agemlvs	agemlvs	0.000629018962908599	0.000469200584894494	923	116	0.181074152965558	0.69343808344228
bifidobacterium_pseudocatenulatum	calor10v	calor10v	5.30554949295279e-06	3.94638709991088e-06	923	150	0.17982803334848	0.69343808344228
erysipelatoclostridium_ramosum	omega3_noala10v	omega3_noala10v	0.00649576261553264	0.0047352376011567	923	180	0.171157770020638	0.69343808344228
gemmiger_formicilis	calor10v	calor10v	3.13838307075676e-06	2.36556070694005e-06	923	700	0.185621454125186	0.695682148725104
bacteroides_dorei	abx_avg	abx_avg	0.0226402500716647	0.0170874320529713	923	507	0.186184164803033	0.695682148725104
roseburia_inulinivorans	abx_avg	abx_avg	-0.00769275124842574	0.00577717762950873	923	763	0.184001467858767	0.695682148725104
eubacterium_siraeum	abx_avg	abx_avg	0.0192724787618685	0.0144594509971782	923	603	0.183597239742322	0.695682148725104
anaerostipes_hadrus	omega3_noala10v	omega3_noala10v	0.0137698154167636	0.0105299798176186	923	862	0.191997943280054	0.702579776200996
bacteroides_caccae	omega3_noala10v	omega3_noala10v	0.0173127565570261	0.0133089688205118	923	574	0.19431660784414	0.702579776200996
ruminococcus_callidus	agemlvs	agemlvs	0.000235568063010026	0.000180530058235928	923	124	0.192910419475499	0.702579776200996
oscillibacter_sp_57_20	agemlvs	agemlvs	0.000874801183794747	0.000673222473124706	923	662	0.194785739235212	0.702579776200996
clostridium_bolteae	agemlvs	agemlvs	-0.000180275672974188	0.000137486714316805	923	274	0.190751460325534	0.702579776200996
barnesiella_intestinihominis	omega3_noala10v	omega3_noala10v	0.0192674561015029	0.0147691218129192	923	487	0.193037581357979	0.702579776200996
ruminococcus_bromii	omega3_noala10v	omega3_noala10v	-0.0282081660967292	0.0218513117658825	923	512	0.197736078338597	0.705070359333054
enterorhabdus_caecimuris	abx_avg	abx_avg	-0.000855609967789001	0.000662469526830089	923	372	0.197441589555679	0.705070359333054
flavonifractor_plautii	agemlvs	agemlvs	-0.000488416993928514	0.000379498911591431	923	639	0.199071823889421	0.705800102880675
butyricimonas_synergistica	abx_avg	abx_avg	-0.00220375741898222	0.00171713889128647	923	323	0.200341873606774	0.706289995088289
bacteroides_ovatus	agemlvs	agemlvs	-0.00118529362551703	0.000935909131286261	923	770	0.206332587050021	0.714332975214478
ruminococcus_lactaris	calor10v	calor10v	-7.19868014489091e-06	5.70532080233498e-06	923	489	0.208022955275968	0.714332975214478
ruminococcus_lactaris	omega3_noala10v	omega3_noala10v	-0.0122234983764435	0.00965167231092229	923	489	0.206326008023434	0.714332975214478
streptococcus_salivarius	abx_avg	abx_avg	-0.0065457353641658	0.00517109527912336	923	572	0.206548483414896	0.714332975214478
agathobaculum_butyriciproducens	calor10v	calor10v	3.77715644033336e-06	2.99570727026647e-06	923	819	0.208347117770889	0.714332975214478
coprococcus_comes	agemlvs	agemlvs	0.000664540438945816	0.000533545696261214	923	750	0.213915316190901	0.728585897067275
hungatella_hathewayi	omega3_noala10v	omega3_noala10v	-0.00178444495298996	0.00144179639221553	923	158	0.216920201803688	0.728585897067275
intestinibacter_bartlettii	agemlvs	agemlvs	0.000122472385148385	9.90436594295108e-05	923	140	0.217174642395053	0.728585897067275
haemophilus_sp_hmsc71h05	calor10v	calor10v	1.07031841245251e-06	8.62759447730868e-07	923	130	0.215697238175884	0.728585897067275
barnesiella_intestinihominis	calor10v	calor10v	1.0736784761613e-05	8.7400793843141e-06	923	487	0.220243072511505	0.731019559825422
catenibacterium_mitsuokai	abx_avg	abx_avg	0.00292657308690413	0.00237991893029896	923	98	0.219769420532094	0.731019559825422
roseburia_sp_cag_182	agemlvs	agemlvs	-0.000218353588746247	0.000182022045372465	923	110	0.231234253557736	0.73243743258897
clostridium_sp_cag_242	omega3_noala10v	omega3_noala10v	0.00404360540779827	0.00334601797057686	923	211	0.227810428610016	0.73243743258897
oscillibacter_sp_57_20	calor10v	calor10v	-7.2152374073941e-06	5.91713158241281e-06	923	662	0.223663621397291	0.73243743258897
turicimonas_muris	omega3_noala10v	omega3_noala10v	0.00290565001446983	0.00239035895870003	923	353	0.225122459896463	0.73243743258897
holdemania_filiformis	agemlvs	agemlvs	-0.000133434462475897	0.000110456592545326	923	332	0.227976591551698	0.73243743258897
collinsella_aerofaciens	agemlvs	agemlvs	0.00088512158936721	0.000736022732834703	923	743	0.230080342237544	0.73243743258897
akkermansia_muciniphila	abx_avg	abx_avg	0.0137866344098909	0.0114660583892665	923	582	0.23017333893691	0.73243743258897
bifidobacterium_longum	calor10v	calor10v	8.23546851981043e-06	6.8346796505915e-06	923	498	0.229196730529467	0.73243743258897
proteobacteria_bacterium_cag_139	calor10v	calor10v	4.50473496665151e-06	3.75488645737588e-06	923	380	0.231197420175006	0.73243743258897
coprococcus_eutactus	calor10v	calor10v	1.09548192513e-05	9.2149007170213e-06	923	212	0.235474209330514	0.742100538496166
lactobacillus_rogosae	omega3_noala10v	omega3_noala10v	0.00273810206393258	0.00232375365478355	923	233	0.239621051682476	0.743898190297836
streptococcus_thermophilus	omega3_noala10v	omega3_noala10v	0.0061609994209302	0.00521537298083795	923	383	0.238468812435773	0.743898190297836
gordonibacter_pamelaeae	omega3_noala10v	omega3_noala10v	0.00382013111269159	0.00323377032523816	923	610	0.238420721605627	0.743898190297836
anaerotruncus_colihominis	agemlvs	agemlvs	-0.00011627746927676	9.91634510603788e-05	923	188	0.241910349104785	0.747287415056365
paraprevotella_clara	agemlvs	agemlvs	0.000204201515000492	0.000175262982915067	923	125	0.24490669803663	0.752816648152007
clostridium_sp_cag_167	abx_avg	abx_avg	-0.00488381859502073	0.00423521549202223	923	297	0.249790506997383	0.758578477798843
bacteroides_intestinalis	agemlvs	agemlvs	-0.00112447273223054	0.000976498225146483	923	247	0.250428151324618	0.758578477798843
parasutterella_excrementihominis	agemlvs	agemlvs	-0.000609470278381353	0.000528680584002127	923	521	0.249900902349846	0.758578477798843
bacteroides_caccae	abx_avg	abx_avg	-0.00930754772720058	0.00813640766991671	923	574	0.253558503476874	0.764350271350576
eubacterium_hallii	agemlvs	agemlvs	0.000579580146892734	0.000509342734311967	923	844	0.256075710031226	0.765442289962115
eubacterium_eligens	abx_avg	abx_avg	-0.0114886589343386	0.0101030149991793	923	819	0.256374100323849	0.765442289962115
holdemanella_biformis	calor10v	calor10v	-2.53930596597995e-06	2.2415252205808e-06	923	202	0.258196548660335	0.767212601733566
dorea_formicigenerans	omega3_noala10v	omega3_noala10v	-0.00547837939169175	0.00488808919046808	923	825	0.2633059777072	0.768675570862197
bacteroides_plebeius	calor10v	calor10v	-1.25067753842405e-05	1.11733122388915e-05	923	145	0.263890372683877	0.768675570862197
butyrivibrio_crossotus	agemlvs	agemlvs	0.0012268939483117	0.00109828652733473	923	122	0.264848153422071	0.768675570862197
bacteroides_intestinalis	calor10v	calor10v	-9.65139083982615e-06	8.60369563436864e-06	923	247	0.262862366158865	0.768675570862197
